Info: Processing 100_10 ...
/mnt/c/Work/Source/Bleak/Experiments/VaryingFerns/madelon/100_10 /mnt/c/Work/Source/Bleak/Experiments/VaryingFerns/madelon
/mnt/c/Work/Source/Bleak/Experiments/VaryingFerns/madelon/100_10/Run1 /mnt/c/Work/Source/Bleak/Experiments/VaryingFerns/madelon/100_10 /mnt/c/Work/Source/Bleak/Experiments/VaryingFerns/madelon
0	47.2
500	0.666318
1000	0.65104
1500	0.641891
2000	0.648068
2500	0.642982
3000	0.636889
3500	0.64769
4000	0.65081
4500	0.646134
5000	0.652142
5500	0.647985
6000	0.661135
6500	0.663098
7000	0.656107
7500	0.671516
8000	0.672166
8500	0.666393
9000	0.689562
9500	0.686839
10000	0.681093
10500	0.706945
11000	0.694542
11500	0.691598
12000	0.71811
12500	0.709442
13000	0.706933
13500	0.73813
14000	0.718713
14500	0.727755
15000	0.751931
15500	0.730298
16000	0.743039
16500	0.762377
17000	0.741469
17500	0.758913
18000	0.770703
18500	0.757626
19000	0.776421
19500	0.785859
20000	0.773084
20500	0.78858
21000	0.798382
21500	0.783628
22000	0.796122
22500	0.805437
23000	0.79222
23500	0.804251
24000	0.816291
24500	0.80505
25000	0.818631
25500	0.828916
26000	0.818071
26500	0.832187
27000	0.841136
27500	0.831083
28000	0.844937
28500	0.852985
29000	0.844441
29500	0.853561
30000	0.8612
30500	0.855166
31000	0.864437
31500	0.871745
32000	0.8662
32500	0.87409
33000	0.880675
33500	0.875682
34000	0.882649
34500	0.890021
35000	0.88782
35500	0.892939
36000	0.90268
36500	0.900347
37000	0.905116
37500	0.913902
38000	0.909569
38500	0.915603
39000	0.924936
39500	0.918711
40000	0.926064
/mnt/c/Work/Source/Bleak/Experiments/VaryingFerns/madelon/100_10 /mnt/c/Work/Source/Bleak/Experiments/VaryingFerns/madelon
/mnt/c/Work/Source/Bleak/Experiments/VaryingFerns/madelon
